uni_code,form,Орган управління,Усього подано заяв,Подано заяв на бюджет,Допущено до конкурсу,Середній пріоритет допущених,Середній пріоритет рекомендованих,Суперобсяг,Рекомендовано за співбесідою,Рекомендовано за квотою-2,УСЬОГО,Середній пріорітет рекомендованих на загальних підставах,квота-1,Мін. Бал (на загальних підставах),Сер. Бал (на загальних підставах),Макс. Бал (на загальних підставах),Рік,Макс. обсяг держзамовлення,СЕР,МІН,МАКС,Ліцензійний обсяг,Регіональний коефіцієнт,spec_full
40.54492447681043,1,19.390827946283977,600,481,476,3.30672268907563,1.94736842105263,525,0,0,19,2.0,1,174.059,177.205888888889,181.917,17.6960669109828,19.0,151.3,112.7,197.3,75.0,1.0,15.66793943991842
9.126099610344394,1,19.390827946283977,197,157,156,3.41025641025641,3.38888888888889,525,0,0,18,3.52941176470588,1,156.58,162.211294117647,178.092,17.6960669109828,18.0,158.0,125.8,178.1,50.0,1.0,15.66793943991842
9.492242031623658,1,19.390827946283977,491,376,371,2.84905660377358,1.47058823529412,525,0,0,17,1.5,1,176.715,182.2449375,190.497,17.6960669109828,17.0,154.0,111.0,199.6,120.0,1.0,15.66793943991842
10.541479082144571,1,19.390827946283977,121,94,94,2.93617021276596,2.41666666666667,525,0,0,12,2.54545454545455,1,155.012,167.06,177.736,17.6960669109828,6.0,151.7,124.5,183.5,15.0,1.07,15.66793943991842
10.541479082144571,1,19.390827946283977,121,94,94,2.93617021276596,2.41666666666667,525,0,0,12,2.54545454545455,1,155.012,167.06,177.736,17.6960669109828,6.0,149.2,124.3,180.8,15.0,1.07,15.66793943991842
12.836927046044174,1,19.390827946283977,229,210,205,2.84390243902439,2.19047619047619,525,0,0,21,2.21052631578947,2,158.61,165.650368421053,184.926,17.6960669109828,21.0,146.7,114.4,184.9,60.0,1.04,15.66793943991842
6.8189324695720455,0,19.390827946283977,26,20,20,2.75,2.4,179,0,0,10,2.4,0,123.656,142.5393,166.4,17.6960669109828,10.0,139.8,114.2,183.2,20.0,1.07,15.66793943991842
9.035306307213853,0,19.390827946283977,86,58,57,3.08771929824561,2.64285714285714,179,0,0,14,2.64285714285714,0,145.044,157.890571428571,184.977,17.6960669109828,14.0,142.2,110.7,185.0,110.0,1.0,15.66793943991842
6.771794116758781,0,19.390827946283977,38,22,21,2.0952380952381,1.7,179,0,0,10,1.7,0,134.056,143.1864,161.356,17.6960669109828,10.0,136.7,111.3,174.3,45.0,1.0,15.66793943991842
9.137534106693325,0,19.390827946283977,38,23,23,2.65217391304348,2.45454545454545,179,0,0,11,2.45454545454545,0,134.68,149.886909090909,166.816,17.6960669109828,11.0,145.7,111.9,188.4,50.0,1.0,15.66793943991842
13.990362224659165,0,19.390827946283977,78,50,49,2.18367346938776,1.0,179,0,0,1,1.0,0,169.932,169.932,169.932,17.6960669109828,1.0,137.4,114.8,191.2,25.0,1.0,15.66793943991842
10.605781211188834,0,19.390827946283977,87,46,46,3.06521739130435,1.8,179,0,0,10,1.8,0,151.878,159.4214,181.152,17.6960669109828,10.0,142.8,113.7,191.6,20.0,1.0,15.66793943991842
8.701864046828712,0,19.390827946283977,59,36,34,2.26470588235294,2.4,179,0,0,5,2.4,0,143.514,150.7152,164.934,17.6960669109828,5.0,134.1,115.5,183.3,125.0,1.0,15.66793943991842
8.835683068567345,0,19.390827946283977,70,42,41,3.46341463414634,3.1,179,0,0,10,3.1,0,146.064,153.8586,162.69,17.6960669109828,10.0,143.4,110.1,192.7,25.0,1.0,15.66793943991842
7.351302710685209,0,19.390827946283977,28,17,17,2.88235294117647,3.0,179,0,0,4,3.0,0,135.507,147.645,165.036,17.6960669109828,2.0,140.9,111.8,184.0,7.0,1.0,15.66793943991842
7.351302710685209,0,19.390827946283977,28,17,17,2.88235294117647,3.0,179,0,0,4,3.0,0,135.507,147.645,165.036,17.6960669109828,2.0,138.8,127.0,159.8,5.0,1.0,15.66793943991842
13.15532332428129,0,19.390827946283977,63,42,42,2.97619047619048,2.4,179,0,0,10,2.4,0,148.2,158.2167,176.072,17.6960669109828,10.0,144.5,113.4,185.4,15.0,1.0,15.66793943991842
5.178932469572045,0,19.390827946283977,31,19,18,2.88888888888889,2.1,179,0,0,10,2.1,0,126.256,145.4201,161.512,17.6960669109828,10.0,141.0,113.5,161.5,40.0,1.07,15.66793943991842
8.354694075327505,0,19.390827946283977,28,20,19,2.89473684210526,2.0,179,0,0,5,2.0,0,137.904,152.2652,166.504,17.6960669109828,5.0,141.2,113.5,170.4,40.0,1.07,15.66793943991842
8.972473929518983,0,19.390827946283977,59,30,30,3.26666666666667,2.33333333333333,179,0,0,9,2.33333333333333,0,134.68,146.047444444444,171.6,17.6960669109828,9.0,144.7,113.2,197.3,15.0,1.0,15.66793943991842
9.496630631364393,0,19.390827946283977,149,85,85,2.34117647058824,1.2,179,0,0,5,1.2,0,154.55,159.81,165.3,17.6960669109828,5.0,135.2,107.0,188.8,168.0,1.0,15.66793943991842
7.790635490971973,0,19.390827946283977,49,23,23,2.30434782608696,2.5,179,0,0,6,2.5,0,144.144,160.957333333333,184.08,17.6960669109828,6.0,139.6,116.3,184.1,70.0,1.07,15.66793943991842
40.54492447681043,0,19.390827946283977,115,70,69,2.84057971014493,1.22222222222222,179,0,0,9,1.25,1,168.147,174.64,190.664,17.6960669109828,9.0,141.9,110.1,190.7,35.0,1.0,15.66793943991842
9.126099610344394,0,19.390827946283977,66,44,44,2.20454545454545,1.33333333333333,179,0,0,12,1.36363636363636,1,138.21,163.074818181818,179.52,17.6960669109828,12.0,140.4,108.2,179.8,80.0,1.0,15.66793943991842
9.492242031623658,0,19.390827946283977,172,95,95,2.68421052631579,2.5,179,0,0,10,2.5,0,161.466,169.2568,189.057,17.6960669109828,10.0,143.3,114.0,194.4,120.0,1.0,15.66793943991842
12.836927046044174,0,19.390827946283977,49,31,30,2.1,1.0,179,0,0,5,1.0,0,144.84,156.1008,177.072,17.6960669109828,5.0,137.5,112.6,181.4,23.0,1.04,15.66793943991842
10.255181165516856,1,19.390827946283977,195,173,170,2.91764705882353,1.77142857142857,735,0,0,35,1.77142857142857,0,155.958,166.045085714286,183.498,17.6960669109828,35.0,150.1,118.2,197.2,60.0,1.04,19.161325099989632
6.8189324695720455,1,19.390827946283977,91,82,81,3.85185185185185,2.33333333333333,735,0,0,12,2.33333333333333,0,144.768,153.042166666667,172.64,17.6960669109828,12.0,146.3,117.4,187.7,50.0,1.07,19.161325099989632
9.035306307213853,1,19.390827946283977,225,175,174,3.17241379310345,2.23529411764706,735,0,0,34,2.27272727272727,1,153.459,164.522909090909,186.518,17.6960669109828,34.0,153.6,117.6,194.2,200.0,1.0,19.161325099989632
9.752988133436228,1,19.390827946283977,174,166,165,3.3030303030303,2.86842105263158,735,0,0,38,2.86842105263158,0,159.069,168.781684210526,183.683,17.6960669109828,38.0,158.2,114.5,193.6,80.0,1.0,19.161325099989632
14.882519008493972,1,19.390827946283977,316,281,277,3.11552346570397,1.69565217391304,735,0,0,23,1.76190476190476,2,164.526,172.762809523809,192.27,17.6960669109828,23.0,151.7,116.1,192.3,100.0,1.07,19.161325099989632
13.990362224659165,1,19.390827946283977,123,99,98,3.38775510204082,1.76923076923077,735,0,0,13,1.83333333333333,1,165.424,172.470666666667,181.407,17.6960669109828,14.0,157.4,125.5,194.2,60.0,1.0,19.161325099989632
10.605781211188834,1,19.390827946283977,179,156,151,3.16556291390728,1.97297297297297,735,0,0,37,1.97297297297297,0,157.692,166.364297297297,187.986,17.6960669109828,37.0,156.6,117.1,195.7,70.0,1.0,19.161325099989632
12.988269605490846,1,19.390827946283977,201,168,163,2.76073619631902,1.64705882352941,735,0,0,17,1.64705882352941,0,159.528,171.104411764706,186.456,17.6960669109828,17.0,149.6,108.5,187.7,120.0,1.04,19.161325099989632
8.701864046828712,1,19.390827946283977,204,123,121,3.97520661157025,2.52380952380952,735,0,0,21,2.6,1,150.338,157.44955,168.3,17.6960669109828,21.0,146.9,112.9,183.6,50.0,1.0,19.161325099989632
5.717350119130215,1,19.390827946283977,64,47,46,2.76086956521739,2.5,735,0,0,10,2.5,0,146.064,154.6065,168.285,17.6960669109828,10.0,144.4,115.5,177.7,54.0,1.04,19.161325099989632
8.835683068567345,1,19.390827946283977,170,149,148,3.94594594594595,2.26666666666667,735,0,0,15,2.26666666666667,0,156.06,164.702933333333,190.332,17.6960669109828,15.0,153.6,124.0,195.4,100.0,1.0,19.161325099989632
7.351302710685209,1,19.390827946283977,194,135,132,3.3030303030303,2.04166666666667,735,0,0,24,2.04166666666667,0,147.009,164.37625,187.221,17.6960669109828,6.0,151.7,119.3,192.9,24.0,1.0,19.161325099989632
7.351302710685209,1,19.390827946283977,194,135,132,3.3030303030303,2.04166666666667,735,0,0,24,2.04166666666667,0,147.009,164.37625,187.221,17.6960669109828,6.0,160.5,137.6,188.7,15.0,1.0,19.161325099989632
7.351302710685209,1,19.390827946283977,194,135,132,3.3030303030303,2.04166666666667,735,0,0,24,2.04166666666667,0,147.009,164.37625,187.221,17.6960669109828,6.0,153.1,122.0,182.4,8.0,1.0,19.161325099989632
7.351302710685209,1,19.390827946283977,194,135,132,3.3030303030303,2.04166666666667,735,0,0,24,2.04166666666667,0,147.009,164.37625,187.221,17.6960669109828,6.0,153.8,122.0,175.7,21.0,1.0,19.161325099989632
13.15532332428129,1,19.390827946283977,180,140,136,3.06617647058824,2.42307692307692,735,0,0,26,2.48,1,157.664,166.45184,187.408,17.6960669109828,26.0,155.7,121.1,200.0,250.0,1.0,19.161325099989632
5.178932469572045,1,19.390827946283977,52,50,50,3.8,2.46153846153846,735,0,0,13,2.46153846153846,0,126.256,146.573692307692,168.137,17.6960669109828,13.0,156.7,112.3,190.9,25.0,1.07,19.161325099989632
8.354694075327505,1,19.390827946283977,105,93,90,3.28888888888889,2.61702127659574,735,0,0,47,2.61702127659574,0,127.296,153.302361702128,180.44,17.6960669109828,47.0,154.5,112.8,191.7,100.0,1.07,19.161325099989632
8.972473929518983,1,19.390827946283977,139,83,80,3.4875,2.53333333333333,735,0,0,30,2.58620689655172,1,142.784,157.654655172414,179.088,17.6960669109828,30.0,156.9,120.6,186.2,50.0,1.0,19.161325099989632
9.496630631364393,1,19.390827946283977,356,309,305,3.62622950819672,2.0,735,0,0,23,2.04545454545455,1,164.55,172.931636363636,185.079,17.6960669109828,23.0,150.9,111.6,186.3,137.0,1.0,19.161325099989632
14.323176239816451,1,19.390827946283977,238,205,200,3.3,2.30555555555556,735,0,0,36,2.38235294117647,2,159.077,168.124852941176,188.885,17.6960669109828,36.0,150.8,118.6,188.9,130.0,1.0,19.161325099989632
7.790635490971973,1,19.390827946283977,99,90,89,2.97752808988764,2.92307692307692,735,0,0,13,2.92307692307692,0,155.168,163.844,184.791,17.6960669109828,13.0,148.0,118.6,187.0,70.0,1.07,19.161325099989632
40.54492447681043,1,19.390827946283977,282,246,245,3.30204081632653,1.90625,735,0,0,32,1.90625,0,164.747,175.4056875,195.738,17.6960669109828,32.0,155.9,116.1,195.7,75.0,1.0,19.161325099989632
12.836927046044174,1,19.390827946283977,143,136,131,3.05343511450382,2.56521739130435,735,0,0,46,2.55555555555556,1,147.113,160.209155555556,185.436,17.6960669109828,46.0,152.5,116.4,189.4,100.0,1.04,19.161325099989632
6.8189324695720455,0,19.390827946283977,4,3,3,2.66666666666667,1.0,172,0,0,2,1.0,0,129.48,135.124,140.768,17.6960669109828,10.0,147.1,129.5,167.3,50.0,1.07,19.161325099989632
9.035306307213853,0,19.390827946283977,47,21,21,2.9047619047619,1.44444444444444,172,0,0,9,1.44444444444444,0,116.127,143.522222222222,177.99,17.6960669109828,9.0,143.8,115.7,178.0,210.0,1.0,19.161325099989632
13.990362224659165,0,19.390827946283977,32,20,20,3.8,3.4,172,0,0,5,3.4,0,144.432,153.8452,164.169,17.6960669109828,5.0,152.7,116.0,189.4,30.0,1.0,19.161325099989632
10.605781211188834,0,19.390827946283977,28,13,13,3.07692307692308,3.0,172,0,0,9,3.25,1,127.969,143.042,151.164,17.6960669109828,10.0,145.0,115.0,188.7,90.0,1.0,19.161325099989632
8.701864046828712,0,19.390827946283977,32,9,9,2.0,2.5,172,0,0,4,2.5,0,138.21,142.0075,147.009,17.6960669109828,4.0,140.4,125.2,183.3,100.0,1.0,19.161325099989632
5.717350119130215,0,19.390827946283977,6,2,2,2.5,1.0,172,0,0,1,1.0,0,124.695,124.695,124.695,17.6960669109828,10.0,130.4,124.7,139.2,10.0,1.04,19.161325099989632
8.835683068567345,0,19.390827946283977,29,15,15,3.46666666666667,2.28571428571429,172,0,0,7,2.5,1,113.404,137.326666666667,157.829,17.6960669109828,10.0,148.2,113.4,185.1,125.0,1.0,19.161325099989632
7.351302710685209,0,19.390827946283977,10,2,2,2.0,1.0,172,0,0,1,1.0,0,147.009,147.009,147.009,17.6960669109828,1.0,130.8,114.5,147.0,4.0,1.0,19.161325099989632
7.351302710685209,0,19.390827946283977,10,2,2,2.0,1.0,172,0,0,1,1.0,0,147.009,147.009,147.009,17.6960669109828,1.0,171.1,171.1,171.1,8.0,1.0,19.161325099989632
13.15532332428129,0,19.390827946283977,25,19,19,2.63157894736842,2.0,172,0,0,10,2.0,0,125.424,148.7884,164.528,17.6960669109828,10.0,147.2,115.0,177.2,200.0,1.0,19.161325099989632
5.178932469572045,0,19.390827946283977,6,4,4,2.0,1.33333333333333,172,0,0,3,1.33333333333333,0,151.84,157.005333333333,164.632,17.6960669109828,10.0,150.4,130.4,164.6,20.0,1.07,19.161325099989632
8.354694075327505,0,19.390827946283977,13,10,10,1.7,1.2,172,0,0,5,1.2,0,122.2,137.5296,162.656,17.6960669109828,10.0,144.0,122.2,177.5,100.0,1.07,19.161325099989632
8.972473929518983,0,19.390827946283977,28,10,10,2.8,2.625,172,0,0,8,2.625,0,124.488,141.066875,150.696,17.6960669109828,10.0,143.9,123.2,176.4,30.0,1.0,19.161325099989632
9.496630631364393,0,19.390827946283977,43,30,30,3.3,2.33333333333333,172,0,0,6,2.33333333333333,0,143.769,152.7615,168.0,17.6960669109828,6.0,138.5,108.8,173.9,138.0,1.0,19.161325099989632
7.790635490971973,0,19.390827946283977,31,13,12,2.41666666666667,1.77777777777778,172,0,0,9,1.77777777777778,0,118.664,137.302444444444,157.211,17.6960669109828,11.0,141.7,118.7,186.9,50.0,1.07,19.161325099989632
40.54492447681043,0,19.390827946283977,40,21,20,3.7,1.85714285714286,172,0,0,7,1.85714285714286,0,116.229,148.329857142857,185.946,17.6960669109828,10.0,146.1,115.1,193.6,15.0,1.0,19.161325099989632
12.836927046044174,0,19.390827946283977,20,14,14,2.42857142857143,2.0,172,0,0,5,2.0,0,121.38,137.1492,152.898,17.6960669109828,5.0,140.7,111.3,178.6,50.0,1.04,19.161325099989632
10.255181165516856,1,19.390827946283977,258,221,217,3.36866359447005,2.54838709677419,750,0,0,31,2.6551724137931,2,170.697,176.325137931035,188.292,17.6960669109828,31.0,160.3,115.3,195.6,110.0,1.04,16.293017288489903
6.8189324695720455,1,19.390827946283977,130,121,118,3.73728813559322,3.46153846153846,750,0,0,13,3.58333333333333,1,175.552,180.796583333333,187.824,17.6960669109828,13.0,166.0,126.0,200.0,70.0,1.07,16.293017288489903
9.035306307213853,1,19.390827946283977,287,241,239,3.61506276150628,1.92307692307692,750,0,0,13,2.0,1,175.899,179.880166666667,188.853,17.6960669109828,13.0,161.4,113.4,196.6,125.0,1.0,16.293017288489903
60.26004361033909,1,19.390827946283977,213,193,190,3.47894736842105,1.35,750,0,0,20,1.31578947368421,1,184.518,187.844526315789,194.65,17.6960669109828,20.0,175.3,114.5,196.0,120.0,1.0,16.293017288489903
9.752988133436228,1,19.390827946283977,316,301,299,3.38127090301003,2.16216216216216,750,0,0,37,2.16216216216216,0,176.46,184.414351351351,199.575,17.6960669109828,37.0,164.8,112.4,199.6,55.0,1.0,16.293017288489903
6.771794116758781,1,19.390827946283977,125,111,110,2.86363636363636,2.26086956521739,750,0,0,23,2.38095238095238,2,168.455,174.26480952381,184.912,17.6960669109828,23.0,160.9,121.3,196.8,100.0,1.0,16.293017288489903
9.137534106693325,1,19.390827946283977,196,181,173,3.24277456647399,2.56666666666667,750,0,0,30,2.56666666666667,0,167.752,172.833666666667,180.856,17.6960669109828,30.0,163.0,125.5,200.0,200.0,1.0,16.293017288489903
14.882519008493972,1,19.390827946283977,413,355,352,3.44886363636364,2.89655172413793,750,0,0,29,2.96296296296296,2,175.515,179.447888888889,194.514,17.6960669109828,29.0,159.5,118.3,196.2,180.0,1.07,16.293017288489903
13.990362224659165,1,19.390827946283977,395,328,324,3.38888888888889,2.0952380952381,750,0,0,42,2.17948717948718,3,175.62,182.022076923077,194.087,17.6960669109828,42.0,166.9,121.9,198.3,80.0,1.0,16.293017288489903
10.605781211188834,1,19.390827946283977,366,320,316,3.78164556962025,2.62068965517241,750,0,0,29,2.62068965517241,0,175.338,180.882586206897,193.41,17.6960669109828,29.0,161.9,113.6,194.7,55.0,1.0,16.293017288489903
12.988269605490846,1,19.390827946283977,225,176,172,3.46511627906977,2.375,750,0,0,16,2.46666666666667,1,173.071,178.110333333333,191.069,17.6960669109828,16.0,157.4,121.5,196.3,55.0,1.04,16.293017288489903
8.701864046828712,1,19.390827946283977,242,209,205,3.62439024390244,2.93333333333333,750,0,0,30,3.11111111111111,3,164.424,170.599185185185,184.314,17.6960669109828,30.0,157.1,108.8,193.0,130.0,1.0,16.293017288489903
5.717350119130215,1,19.390827946283977,43,33,30,3.33333333333333,3.0,750,0,0,8,3.0,0,146.228,155.65925,181.706,17.6960669109828,10.0,149.4,113.9,181.7,40.0,1.04,16.293017288489903
8.835683068567345,1,19.390827946283977,464,426,417,3.47721822541966,1.81818181818182,750,0,0,33,1.87096774193548,2,180.093,185.200258064516,195.126,17.6960669109828,33.0,167.7,110.4,198.0,110.0,1.0,16.293017288489903
7.351302710685209,1,19.390827946283977,137,117,115,3.35652173913043,1.92857142857143,750,0,0,14,2.0,1,168.441,177.180769230769,188.649,17.6960669109828,14.0,162.0,123.2,195.8,63.0,1.0,16.293017288489903
13.15532332428129,1,19.390827946283977,235,213,212,3.19811320754717,2.5,750,0,0,32,2.44827586206897,3,176.592,181.412965517241,195.824,17.6960669109828,32.0,163.8,117.6,200.0,105.0,1.0,16.293017288489903
12.974310823190681,1,19.390827946283977,284,239,235,3.43404255319149,2.0,750,0,0,10,2.11111111111111,1,176.052,182.868666666667,192.942,17.6960669109828,10.0,158.6,110.5,199.2,20.0,1.04,16.293017288489903
10.903582049983672,1,19.390827946283977,142,124,120,3.80833333333333,3.18181818181818,750,0,0,11,3.4,1,171.956,176.4205,188.08,17.6960669109828,11.0,161.3,128.1,197.2,20.0,1.0,16.293017288489903
5.178932469572045,1,19.390827946283977,119,110,109,3.85321100917431,3.0,750,0,0,15,3.0,0,169.516,178.127266666667,200.0,17.6960669109828,15.0,162.8,110.6,200.0,125.0,1.07,16.293017288489903
8.354694075327505,1,19.390827946283977,162,148,146,3.28082191780822,1.72222222222222,750,0,0,18,1.76470588235294,1,174.772,182.821588235294,194.392,17.6960669109828,18.0,163.9,113.8,200.0,100.0,1.07,16.293017288489903
8.972473929518983,1,19.390827946283977,201,152,149,4.02013422818792,3.05,750,0,0,20,3.05,0,174.2,179.1402,200.0,17.6960669109828,20.0,169.4,129.6,200.0,60.0,1.0,16.293017288489903
7.155425101122159,1,19.390827946283977,141,118,117,3.76068376068376,2.86666666666667,750,0,0,15,2.86666666666667,0,157.1,166.858533333333,190.179,17.6960669109828,15.0,153.0,119.4,198.6,75.0,1.04,16.293017288489903
9.496630631364393,1,19.390827946283977,696,597,588,3.3265306122449,1.95348837209302,750,0,0,43,1.92307692307692,4,177.7,182.586461538462,193.3,17.6960669109828,44.0,171.3,129.7,193.3,100.0,1.0,16.293017288489903
8.73144624985581,1,19.390827946283977,228,181,176,3.23295454545455,2.4,750,0,0,25,2.41666666666667,1,141.859,175.056166666667,198.696,17.6960669109828,5.0,160.1,118.8,187.9,20.0,1.0,16.293017288489903
8.73144624985581,1,19.390827946283977,228,181,176,3.23295454545455,2.4,750,0,0,25,2.41666666666667,1,141.859,175.056166666667,198.696,17.6960669109828,5.0,148.7,132.6,168.6,10.0,1.0,16.293017288489903
8.73144624985581,1,19.390827946283977,228,181,176,3.23295454545455,2.4,750,0,0,25,2.41666666666667,1,141.859,175.056166666667,198.696,17.6960669109828,15.0,155.6,118.8,198.7,30.0,1.0,16.293017288489903
14.323176239816451,1,19.390827946283977,443,377,370,3.38918918918919,2.07142857142857,750,0,0,28,2.11111111111111,1,175.593,180.742555555556,190.281,17.6960669109828,28.0,157.6,113.5,199.1,120.0,1.0,16.293017288489903
7.790635490971973,1,19.390827946283977,147,123,123,2.99186991869919,2.83333333333333,750,0,0,18,2.83333333333333,0,167.544,173.391833333333,182.245,17.6960669109828,18.0,159.3,117.7,196.7,90.0,1.07,16.293017288489903
40.54492447681043,1,19.390827946283977,706,598,593,3.31197301854975,1.61904761904762,750,0,0,21,1.61904761904762,0,184.255,188.602761904762,200.0,17.6960669109828,21.0,164.9,112.7,200.0,80.0,1.0,16.293017288489903
11.288476033290193,1,19.390827946283977,222,177,175,3.83428571428571,2.75,750,0,0,12,2.75,0,172.4,176.396083333333,180.3,17.6960669109828,12.0,160.4,114.2,200.0,40.0,1.0,16.293017288489903
9.126099610344394,1,19.390827946283977,126,112,112,3.44642857142857,2.5,750,0,0,6,2.6,1,169.524,172.2996,179.826,17.6960669109828,6.0,143.0,110.6,179.8,70.0,1.0,16.293017288489903
9.492242031623658,1,19.390827946283977,396,345,342,3.30409356725146,1.55,750,0,0,20,1.5,2,176.103,182.702444444444,193.618,17.6960669109828,20.0,160.8,111.9,197.8,30.0,1.0,16.293017288489903
10.541479082144571,1,19.390827946283977,72,60,58,3.93103448275862,4.18181818181818,750,0,0,11,4.4,1,158.444,165.6066,183.89,17.6960669109828,11.0,158.2,128.9,194.8,15.0,1.07,16.293017288489903
12.836927046044174,1,19.390827946283977,232,217,214,3.04672897196262,2.58,750,0,0,50,2.58333333333333,2,161.47,169.991583333333,188.598,17.6960669109828,50.0,156.7,118.5,188.6,150.0,1.04,16.293017288489903
